MEAN_RR,MEDIAN_RR,SDRR,RMSSD,condition,FID
1165,1095,272.4376391,16.58505552,time pressure,1165-1095-272.4376391-16.58505552
723,713,73.74321196,22.36739656,no stress,723-713-73.74321196-22.36739656
752,759,85.25608589,14.78797489,no stress,752-759-85.25608589-14.78797489
617,645,112.2140683,16.95717931,no stress,617-645-112.2140683-16.95717931
1069,1087,124.7468688,14.68340703,time pressure,1069-1087-124.7468688-14.68340703
1006,1007,90.93466596,21.31269293,no stress,1006-1007-90.93466596-21.31269293
679,661,81.35938609,18.38940537,no stress,679-661-81.35938609-18.38940537
845,851,54.15861578,13.76075373,no stress,845-851-54.15861578-13.76075373
765,639,290.6705503,19.08668474,no stress,765-639-290.6705503-19.08668474
834,845,70.00470505,11.28518784,interruption,834-845-70.00470505-11.28518784
836,837,64.39144844,13.60522065,time pressure,836-837-64.39144844-13.60522065
750,756,61.43642665,9.37609703,no stress,750-756-61.43642665-9.37609703
900,890,116.417721,15.04499602,time pressure,900-890-116.417721-15.04499602
775,793,98.05812319,12.88514604,no stress,775-793-98.05812319-12.88514604
861,857,70.81930664,15.35007754,no stress,861-857-70.81930664-15.35007754
745,744,54.08608016,10.9438649,no stress,745-744-54.08608016-10.9438649
895,872,136.818766,15.50273497,no stress,895-872-136.818766-15.50273497
1006,1022,124.1166339,19.09964669,time pressure,1006-1022-124.1166339-19.09964669
890,897,109.5671819,17.80637549,time pressure,890-897-109.5671819-17.80637549
812,818,82.09544757,15.33656764,no stress,812-818-82.09544757-15.33656764
771,774,81.45583508,12.77397373,interruption,771-774-81.45583508-12.77397373
900,895,79.39282752,11.56940418,no stress,900-895-79.39282752-11.56940418
875,891,80.63470197,13.1724267,no stress,875-891-80.63470197-13.1724267
778,776,48.2889157,10.87193743,no stress,778-776-48.2889157-10.87193743
757,728,210.0557483,16.12865134,interruption,757-728-210.0557483-16.12865134
753,726,126.6104909,14.60779473,time pressure,753-726-126.6104909-14.60779473
712,713,32.63089731,9.237630861,no stress,712-713-32.63089731-9.237630861
835,841,52.5673626,8.501850467,no stress,835-841-52.5673626-8.501850467
737,738,63.44343811,10.6310596,no stress,737-738-63.44343811-10.6310596
807,816,59.78078389,14.66876146,interruption,807-816-59.78078389-14.66876146
1021,1022,101.978129,21.57310467,no stress,1021-1022-101.978129-21.57310467
703,672,149.6168685,19.22301348,time pressure,703-672-149.6168685-19.22301348
814,821,78.56099763,14.52954869,interruption,814-821-78.56099763-14.52954869
857,741,320.4615619,17.3179981,no stress,857-741-320.4615619-17.3179981
642,616,96.5407546,10.99557733,no stress,642-616-96.5407546-10.99557733
927,937,146.6602714,14.83109924,no stress,927-937-146.6602714-14.83109924
1006,1007,92.03949909,20.81102482,interruption,1006-1007-92.03949909-20.81102482
702,655,169.7530247,16.59990656,no stress,702-655-169.7530247-16.59990656
726,725,35.53233922,9.939076059,no stress,726-725-35.53233922-9.939076059
805,804,70.98142131,13.39326458,no stress,805-804-70.98142131-13.39326458
705,717,78.68861994,8.725162741,no stress,705-717-78.68861994-8.725162741
720,727,70.21945087,11.62148937,no stress,720-727-70.21945087-11.62148937
692,689,38.94733962,9.127851076,no stress,692-689-38.94733962-9.127851076
764,735,209.2269565,16.09044223,interruption,764-735-209.2269565-16.09044223
816,814,54.6352534,12.92415873,interruption,816-814-54.6352534-12.92415873
715,712,69.80706082,12.86732788,no stress,715-712-69.80706082-12.86732788
915,928,102.7419183,16.47339214,time pressure,915-928-102.7419183-16.47339214
903,901,56.24358055,9.862346871,no stress,903-901-56.24358055-9.862346871
1159,1207,158.5788523,21.73731041,interruption,1159-1207-158.5788523-21.73731041
637,612,100.7122695,8.296642961,no stress,637-612-100.7122695-8.296642961
885,882,63.98044097,11.1077254,no stress,885-882-63.98044097-11.1077254
845,846,69.64707421,12.91886336,time pressure,845-846-69.64707421-12.91886336
981,982,160.7104362,21.8991012,time pressure,981-982-160.7104362-21.8991012
565,557,45.19412484,8.312655845,time pressure,565-557-45.19412484-8.312655845
775,774,41.28031074,10.92017602,no stress,775-774-41.28031074-10.92017602
886,891,86.78080241,14.11870019,time pressure,886-891-86.78080241-14.11870019
815,771,293.6234748,16.57406487,no stress,815-771-293.6234748-16.57406487
796,797,45.37485808,13.43153121,no stress,796-797-45.37485808-13.43153121
727,730,36.91378211,9.923796557,no stress,727-730-36.91378211-9.923796557
723,720,51.64826291,9.534113576,no stress,723-720-51.64826291-9.534113576
819,823,81.9040798,14.08937026,no stress,819-823-81.9040798-14.08937026
958,966,132.5584958,21.27692755,no stress,958-966-132.5584958-21.27692755
932,934,77.07477082,13.53756368,interruption,932-934-77.07477082-13.53756368
981,989,106.6029362,23.0034853,interruption,981-989-106.6029362-23.0034853
718,747,155.0598352,18.47297462,interruption,718-747-155.0598352-18.47297462
999,1004,98.35856296,22.96061362,interruption,999-1004-98.35856296-22.96061362
817,821,62.21488044,11.86047655,no stress,817-821-62.21488044-11.86047655
735,700,141.960577,19.68076842,no stress,735-700-141.960577-19.68076842
683,679,47.03753598,9.188612137,no stress,683-679-47.03753598-9.188612137
948,955,68.30344817,12.19578723,time pressure,948-955-68.30344817-12.19578723
1018,825,342.7899862,13.47342785,no stress,1018-825-342.7899862-13.47342785
956,956,62.17899942,11.5113809,time pressure,956-956-62.17899942-11.5113809
1007,1014,93.31499182,21.93912503,interruption,1007-1014-93.31499182-21.93912503
713,715,33.95239397,9.451654647,no stress,713-715-33.95239397-9.451654647
762,754,171.3747887,14.97956767,interruption,762-754-171.3747887-14.97956767
1007,1006,135.0814614,20.03106501,no stress,1007-1006-135.0814614-20.03106501
713,715,33.97105969,9.444474335,no stress,713-715-33.97105969-9.444474335
835,832,60.98343966,14.41942819,interruption,835-832-60.98343966-14.41942819
810,824,105.5399014,16.52156768,no stress,810-824-105.5399014-16.52156768
889,896,109.2415776,17.6993354,time pressure,889-896-109.2415776-17.6993354
797,808,91.18395067,14.70592239,interruption,797-808-91.18395067-14.70592239
919,862,158.5397233,14.3128659,no stress,919-862-158.5397233-14.3128659
715,746,155.8045592,18.40276074,interruption,715-746-155.8045592-18.40276074
697,693,70.12473477,19.78642665,no stress,697-693-70.12473477-19.78642665
829,831,71.33182299,21.83199729,interruption,829-831-71.33182299-21.83199729
647,616,103.6637315,11.16890794,no stress,647-616-103.6637315-11.16890794
844,807,227.7652039,19.31663926,time pressure,844-807-227.7652039-19.31663926
681,691,82.68484236,12.77918477,no stress,681-691-82.68484236-12.77918477
709,700,74.07373402,21.06671434,no stress,709-700-74.07373402-21.06671434
757,717,165.6921977,21.58696939,time pressure,757-717-165.6921977-21.58696939
1017,1022,92.8235453,21.72273444,no stress,1017-1022-92.8235453-21.72273444
990,1003,112.9846137,21.14857222,interruption,990-1003-112.9846137-21.14857222
850,858,77.36024472,16.16460171,no stress,850-858-77.36024472-16.16460171
906,922,92.15075142,10.66703985,time pressure,906-922-92.15075142-10.66703985
887,837,229.3445118,18.95692943,time pressure,887-837-229.3445118-18.95692943
860,865,56.74463684,13.67815925,time pressure,860-865-56.74463684-13.67815925
853,849,89.96930535,22.02171049,interruption,853-849-89.96930535-22.02171049
725,725,75.6585343,10.22663459,no stress,725-725-75.6585343-10.22663459
902,904,89.63012789,22.67983268,interruption,902-904-89.63012789-22.67983268
999,1001,89.94220861,21.24429664,interruption,999-1001-89.94220861-21.24429664
888,884,63.03004068,11.04753863,no stress,888-884-63.03004068-11.04753863
1087,1109,142.3031232,17.51480504,time pressure,1087-1109-142.3031232-17.51480504
772,766,84.34475579,26.1686414,interruption,772-766-84.34475579-26.1686414
686,698,93.52202536,16.60035304,no stress,686-698-93.52202536-16.60035304
780,781,43.68989527,11.01146096,no stress,780-781-43.68989527-11.01146096
752,757,42.88888322,14.68976404,interruption,752-757-42.88888322-14.68976404
776,780,51.84693486,12.48895009,no stress,776-780-51.84693486-12.48895009
1007,1006,126.5136794,19.40701823,interruption,1007-1006-126.5136794-19.40701823
724,723,40.53242576,9.133364772,no stress,724-723-40.53242576-9.133364772
1073,1090,122.5921035,13.69927679,time pressure,1073-1090-122.5921035-13.69927679
722,720,50.6973545,9.543699477,no stress,722-720-50.6973545-9.543699477
892,896,103.085114,14.98608507,time pressure,892-896-103.085114-14.98608507
875,898,271.4680651,18.0343852,no stress,875-898-271.4680651-18.0343852
701,695,67.20020867,20.57359721,no stress,701-695-67.20020867-20.57359721
1231,1207,300.8921194,16.71821236,time pressure,1231-1207-300.8921194-16.71821236
877,918,131.7865506,15.97749437,no stress,877-918-131.7865506-15.97749437
727,725,42.84392598,9.994701552,no stress,727-725-42.84392598-9.994701552
743,762,139.9417265,18.81297952,interruption,743-762-139.9417265-18.81297952
671,665,66.34927816,12.34412969,no stress,671-665-66.34927816-12.34412969
853,862,72.03742342,15.03575915,no stress,853-862-72.03742342-15.03575915
792,738,177.641015,13.75122136,time pressure,792-738-177.641015-13.75122136
1033,1036,107.5005087,22.36512569,no stress,1033-1036-107.5005087-22.36512569
767,770,55.26954992,12.52292708,no stress,767-770-55.26954992-12.52292708
687,578,229.8208425,8.509574124,no stress,687-578-229.8208425-8.509574124
954,958,65.0078368,11.83720812,time pressure,954-958-65.0078368-11.83720812
825,828,116.4416137,15.48220387,time pressure,825-828-116.4416137-15.48220387
786,786,78.3506353,26.03047397,interruption,786-786-78.3506353-26.03047397
1210,1121,298.1388111,14.76826323,interruption,1210-1121-298.1388111-14.76826323
770,700,177.7983001,10.31871958,no stress,770-700-177.7983001-10.31871958
720,720,36.31606562,9.525941863,no stress,720-720-36.31606562-9.525941863
804,804,72.84409885,14.01051965,no stress,804-804-72.84409885-14.01051965
1022,1022,100.7830861,21.20844944,no stress,1022-1022-100.7830861-21.20844944
779,779,44.11920468,11.26219538,no stress,779-779-44.11920468-11.26219538
789,796,69.20737141,16.02867442,no stress,789-796-69.20737141-16.02867442
722,597,236.7084303,10.59219441,no stress,722-597-236.7084303-10.59219441
743,752,88.40489205,10.54403401,no stress,743-752-88.40489205-10.54403401
892,888,66.97591089,12.03417602,no stress,892-888-66.97591089-12.03417602
837,835,61.68683251,14.05096297,interruption,837-835-61.68683251-14.05096297
733,727,81.1232926,21.20806724,interruption,733-727-81.1232926-21.20806724
807,816,81.71606072,14.01266127,interruption,807-816-81.71606072-14.01266127
784,783,65.13763768,11.60976271,interruption,784-783-65.13763768-11.60976271
857,858,49.01812741,13.60116015,no stress,857-858-49.01812741-13.60116015
931,923,102.694205,15.45761816,no stress,931-923-102.694205-15.45761816
891,911,95.44821809,16.58617039,no stress,891-911-95.44821809-16.58617039
834,843,74.29102001,14.50284607,time pressure,834-843-74.29102001-14.50284607
941,971,172.5941724,17.3882789,time pressure,941-971-172.5941724-17.3882789
775,780,52.24658147,10.94947571,no stress,775-780-52.24658147-10.94947571
845,857,84.59916281,14.62655502,no stress,845-857-84.59916281-14.62655502
714,716,34.60402752,9.327500578,no stress,714-716-34.60402752-9.327500578
1045,1026,173.2117054,17.94209792,interruption,1045-1026-173.2117054-17.94209792
800,802,100.1485935,12.35523436,interruption,800-802-100.1485935-12.35523436
929,929,73.11072685,11.28269667,no stress,929-929-73.11072685-11.28269667
730,731,36.74928538,10.13417878,no stress,730-731-36.74928538-10.13417878
798,796,63.82383143,14.27195741,no stress,798-796-63.82383143-14.27195741
796,821,153.070691,17.65611807,no stress,796-821-153.070691-17.65611807
894,800,289.4502727,16.5536835,no stress,894-800-289.4502727-16.5536835
827,832,68.1379208,11.96597007,no stress,827-832-68.1379208-11.96597007
763,766,121.8680102,17.86812589,interruption,763-766-121.8680102-17.86812589
621,597,81.69102374,9.664828378,no stress,621-597-81.69102374-9.664828378
731,730,62.52931618,9.703738866,no stress,731-730-62.52931618-9.703738866
692,714,132.4756253,16.16868121,no stress,692-714-132.4756253-16.16868121
833,835,61.33235642,11.93635298,time pressure,833-835-61.33235642-11.93635298
833,845,79.4108438,14.39399062,no stress,833-845-79.4108438-14.39399062
927,939,84.23544794,12.7930604,interruption,927-939-84.23544794-12.7930604
699,689,71.34286358,20.14760815,no stress,699-689-71.34286358-20.14760815
735,736,39.93760726,9.862108739,no stress,735-736-39.93760726-9.862108739
888,887,138.9013687,16.33555589,no stress,888-887-138.9013687-16.33555589
850,861,85.45226076,14.40983857,no stress,850-861-85.45226076-14.40983857
825,828,116.4652139,15.12918105,time pressure,825-828-116.4652139-15.12918105
679,681,76.7474888,12.66165208,no stress,679-681-76.7474888-12.66165208
809,819,82.6230728,13.91511669,interruption,809-819-82.6230728-13.91511669
778,780,78.73295948,25.26182274,interruption,778-780-78.73295948-25.26182274
807,811,89.36170266,17.12480498,no stress,807-811-89.36170266-17.12480498
1105,1067,315.8169211,18.209665,interruption,1105-1067-315.8169211-18.209665
780,785,53.874791,13.12083905,no stress,780-785-53.874791-13.12083905
1057,1072,115.0076845,20.68815231,time pressure,1057-1072-115.0076845-20.68815231
836,838,61.0271155,11.84973418,time pressure,836-838-61.0271155-11.84973418
714,716,73.47205146,14.38458098,no stress,714-716-73.47205146-14.38458098
940,922,120.2934448,16.14251209,no stress,940-922-120.2934448-16.14251209
1050,1026,168.6920013,17.68180544,interruption,1050-1026-168.6920013-17.68180544
796,797,45.46586576,13.3663028,no stress,796-797-45.46586576-13.3663028
884,883,68.54242979,12.72165967,no stress,884-883-68.54242979-12.72165967
870,874,60.09008577,13.75965648,no stress,870-874-60.09008577-13.75965648
773,775,67.94233716,15.92887787,interruption,773-775-67.94233716-15.92887787
781,790,66.69870893,13.54598127,no stress,781-790-66.69870893-13.54598127
698,694,67.81664245,20.31966549,no stress,698-694-67.81664245-20.31966549
772,767,61.81910376,14.12004059,interruption,772-767-61.81910376-14.12004059
800,805,79.05674643,16.88779438,no stress,800-805-79.05674643-16.88779438
732,725,72.91812912,9.380516064,no stress,732-725-72.91812912-9.380516064
920,860,156.5405331,14.14567202,no stress,920-860-156.5405331-14.14567202
826,834,67.35533797,12.12307744,no stress,826-834-67.35533797-12.12307744
801,800,65.42644291,13.89249432,no stress,801-800-65.42644291-13.89249432
845,842,61.44955476,13.35743822,interruption,845-842-61.44955476-13.35743822
991,1003,107.2687323,21.71709719,interruption,991-1003-107.2687323-21.71709719
899,908,92.05800727,12.35368289,no stress,899-908-92.05800727-12.35368289
716,717,34.03720391,9.276547601,no stress,716-717-34.03720391-9.276547601
771,754,185.7253828,15.03882401,interruption,771-754-185.7253828-15.03882401
916,915,86.95636513,21.24903782,interruption,916-915-86.95636513-21.24903782
944,936,115.3972149,15.17554476,no stress,944-936-115.3972149-15.17554476
979,984,105.0366281,22.2194897,interruption,979-984-105.0366281-22.2194897
824,828,49.3081477,8.630637615,time pressure,824-828-49.3081477-8.630637615
955,952,167.231179,18.96412146,time pressure,955-952-167.231179-18.96412146
914,898,117.9168729,14.66372013,no stress,914-898-117.9168729-14.66372013
755,762,125.0754797,16.88526266,no stress,755-762-125.0754797-16.88526266
698,671,173.121026,15.40188957,no stress,698-671-173.121026-15.40188957
835,836,59.81985722,19.0608562,time pressure,835-836-59.81985722-19.0608562
875,893,80.09423969,13.07352754,no stress,875-893-80.09423969-13.07352754
724,717,77.69710985,21.40272966,interruption,724-717-77.69710985-21.40272966
988,923,341.1592963,18.85742715,interruption,988-923-341.1592963-18.85742715
815,820,87.75637873,16.82046438,no stress,815-820-87.75637873-16.82046438
845,847,86.76440516,14.47054974,time pressure,845-847-86.76440516-14.47054974
825,828,116.4414399,15.16976097,time pressure,825-828-116.4414399-15.16976097
905,901,78.1180326,11.52513532,no stress,905-901-78.1180326-11.52513532
699,694,67.84150204,20.32645759,no stress,699-694-67.84150204-20.32645759
668,652,77.54766394,18.57640093,no stress,668-652-77.54766394-18.57640093
705,708,32.43006805,9.354706563,no stress,705-708-32.43006805-9.354706563
749,753,47.26780854,15.0720376,interruption,749-753-47.26780854-15.0720376
816,850,125.5039939,18.71213963,no stress,816-850-125.5039939-18.71213963
707,709,33.73244782,9.345510495,no stress,707-709-33.73244782-9.345510495
689,692,67.10845214,12.18924183,no stress,689-692-67.10845214-12.18924183
764,766,51.63632394,9.478092653,interruption,764-766-51.63632394-9.478092653
635,635,51.6372719,8.993040977,no stress,635-635-51.6372719-8.993040977
958,946,129.3021305,14.52500555,time pressure,958-946-129.3021305-14.52500555
805,805,71.26995529,12.63243659,interruption,805-805-71.26995529-12.63243659
760,776,107.6496061,17.78093872,no stress,760-776-107.6496061-17.78093872
781,787,52.36974718,11.07002083,interruption,781-787-52.36974718-11.07002083
848,845,89.40015092,21.80215443,interruption,848-845-89.40015092-21.80215443
933,927,64.91477927,11.97753636,no stress,933-927-64.91477927-11.97753636
797,797,45.57196615,13.43305787,no stress,797-797-45.57196615-13.43305787
866,797,259.0797666,16.48245556,no stress,866-797-259.0797666-16.48245556
881,882,59.0865081,10.90299405,no stress,881-882-59.0865081-10.90299405
1000,1001,136.1199596,19.95894518,no stress,1000-1001-136.1199596-19.95894518
779,779,48.13767569,10.75912829,no stress,779-779-48.13767569-10.75912829
697,692,67.03659791,20.15111998,no stress,697-692-67.03659791-20.15111998
821,828,51.11788753,8.524223348,time pressure,821-828-51.11788753-8.524223348
782,782,52.44665007,10.9270429,time pressure,782-782-52.44665007-10.9270429
872,875,61.36221595,13.85196426,no stress,872-875-61.36221595-13.85196426
823,827,49.45229599,8.635975148,time pressure,823-827-49.45229599-8.635975148
868,867,88.34520553,13.1543175,no stress,868-867-88.34520553-13.1543175
1013,1017,90.24083869,21.64919348,no stress,1013-1017-90.24083869-21.64919348
1067,1067,90.28934203,17.59102125,interruption,1067-1067-90.28934203-17.59102125
828,829,68.50238631,21.41518189,interruption,828-829-68.50238631-21.41518189
1177,1069,320.3731439,14.66070366,interruption,1177-1069-320.3731439-14.66070366
762,702,186.8086322,10.47565057,no stress,762-702-186.8086322-10.47565057
866,868,66.21926658,16.53521985,no stress,866-868-66.21926658-16.53521985
786,794,70.08880483,14.83451526,no stress,786-794-70.08880483-14.83451526
902,903,79.99485378,10.27921622,time pressure,902-903-79.99485378-10.27921622
714,715,70.42430715,13.64658777,no stress,714-715-70.42430715-13.64658777
815,815,54.0136279,18.70144727,no stress,815-815-54.0136279-18.70144727
779,798,99.74084347,13.10502779,no stress,779-798-99.74084347-13.10502779
787,786,48.90552316,11.83219292,no stress,787-786-48.90552316-11.83219292
1015,942,395.1940912,15.30449479,interruption,1015-942-395.1940912-15.30449479
901,888,115.3499921,14.95107795,time pressure,901-888-115.3499921-14.95107795
899,898,46.3101728,10.05664576,interruption,899-898-46.3101728-10.05664576
668,686,122.5764444,17.90902512,no stress,668-686-122.5764444-17.90902512
1141,1070,275.1326463,20.29856469,time pressure,1141-1070-275.1326463-20.29856469
784,785,70.83257837,13.91367787,no stress,784-785-70.83257837-13.91367787
1124,1143,150.4414341,23.15005235,interruption,1124-1143-150.4414341-23.15005235
964,969,140.122218,19.63379011,no stress,964-969-140.122218-19.63379011
711,678,225.9933136,14.24627182,no stress,711-678-225.9933136-14.24627182
724,716,70.56837294,22.5495312,no stress,724-716-70.56837294-22.5495312
854,857,62.26985664,14.98171245,no stress,854-857-62.26985664-14.98171245
780,785,51.50770922,7.311379677,no stress,780-785-51.50770922-7.311379677
832,845,78.89952749,14.28588538,no stress,832-845-78.89952749-14.28588538
968,882,350.6816198,19.2884905,interruption,968-882-350.6816198-19.2884905
1011,1014,98.62195683,21.93241294,no stress,1011-1014-98.62195683-21.93241294
898,900,87.15500416,13.13715213,time pressure,898-900-87.15500416-13.13715213
921,921,77.96940485,12.0021769,no stress,921-921-77.96940485-12.0021769
911,880,226.9313857,16.59155501,no stress,911-880-226.9313857-16.59155501
713,714,33.56112876,9.294253749,no stress,713-714-33.56112876-9.294253749
729,726,39.640533,10.19842897,no stress,729-726-39.640533-10.19842897
1075,667,542.3570643,10.23854945,no stress,1075-667-542.3570643-10.23854945
808,823,105.3853475,16.86344959,no stress,808-823-105.3853475-16.86344959
1003,1004,90.78113989,21.6837474,no stress,1003-1004-90.78113989-21.6837474
853,855,73.18820912,16.35545165,interruption,853-855-73.18820912-16.35545165
602,585,109.6299032,19.01637182,no stress,602-585-109.6299032-19.01637182
1007,1008,82.76216605,21.35859751,interruption,1007-1008-82.76216605-21.35859751
728,725,43.23008551,9.377395551,no stress,728-725-43.23008551-9.377395551
788,788,50.38337087,13.12771324,no stress,788-788-50.38337087-13.12771324
744,784,132.7723197,14.90737521,no stress,744-784-132.7723197-14.90737521
894,875,97.65846554,14.10216427,no stress,894-875-97.65846554-14.10216427
832,833,60.78279101,18.46011026,time pressure,832-833-60.78279101-18.46011026
930,925,69.98133123,12.4861288,no stress,930-925-69.98133123-12.4861288
710,720,73.76487814,17.57416706,no stress,710-720-73.76487814-17.57416706
837,834,62.07264993,14.1443707,interruption,837-834-62.07264993-14.1443707
850,852,56.76044822,8.467540453,no stress,850-852-56.76044822-8.467540453
750,755,85.68203274,13.31254477,no stress,750-755-85.68203274-13.31254477
875,889,95.53364945,14.70956245,no stress,875-889-95.53364945-14.70956245
1022,910,371.6437424,16.28640918,interruption,1022-910-371.6437424-16.28640918
866,870,60.76671249,11.82928387,time pressure,866-870-60.76671249-11.82928387
764,786,103.3188002,13.70165272,no stress,764-786-103.3188002-13.70165272
956,938,175.017132,14.89157346,time pressure,956-938-175.017132-14.89157346
825,778,259.7139097,20.1997425,no stress,825-778-259.7139097-20.1997425
782,791,44.96989491,7.308401931,no stress,782-791-44.96989491-7.308401931
1174,1183,294.3992468,15.06659407,interruption,1174-1183-294.3992468-15.06659407
888,864,226.8056345,17.4446226,no stress,888-864-226.8056345-17.4446226
733,731,62.90014037,9.832413103,no stress,733-731-62.90014037-9.832413103
886,890,102.7138643,14.23427796,no stress,886-890-102.7138643-14.23427796
1043,1065,382.1564554,15.98806018,interruption,1043-1065-382.1564554-15.98806018
779,755,197.6746588,14.87664141,interruption,779-755-197.6746588-14.87664141
1069,1072,103.6482617,20.89466824,interruption,1069-1072-103.6482617-20.89466824
1085,1116,348.2763955,15.2182804,no stress,1085-1116-348.2763955-15.2182804
749,751,43.50102559,14.76369505,interruption,749-751-43.50102559-14.76369505
808,816,110.3514724,16.80083957,interruption,808-816-110.3514724-16.80083957
993,973,176.1982402,20.27820981,no stress,993-973-176.1982402-20.27820981
793,805,89.28238821,14.76016131,interruption,793-805-89.28238821-14.76016131
716,714,69.86489554,12.83454732,no stress,716-714-69.86489554-12.83454732
679,684,79.89157003,14.98500543,no stress,679-684-79.89157003-14.98500543
787,781,51.91529663,11.99816554,no stress,787-781-51.91529663-11.99816554
711,667,170.6002352,16.72900192,no stress,711-667-170.6002352-16.72900192
1004,1004,94.40150833,21.12359932,no stress,1004-1004-94.40150833-21.12359932
1035,1051,108.0940779,19.44474065,interruption,1035-1051-108.0940779-19.44474065
738,700,186.7394131,20.99465192,no stress,738-700-186.7394131-20.99465192
814,804,100.7467052,8.396447938,no stress,814-804-100.7467052-8.396447938
629,646,100.1583611,16.78476237,no stress,629-646-100.1583611-16.78476237
839,786,258.0228452,19.78039004,no stress,839-786-258.0228452-19.78039004
729,731,60.06484476,9.78437847,no stress,729-731-60.06484476-9.78437847
819,772,262.7057608,18.42504171,no stress,819-772-262.7057608-18.42504171
702,692,68.13844753,19.83933672,no stress,702-692-68.13844753-19.83933672
835,834,61.07125537,13.33003052,interruption,835-834-61.07125537-13.33003052
987,995,211.6640958,17.67876428,time pressure,987-995-211.6640958-17.67876428
1109,1102,89.29719131,17.50681671,interruption,1109-1102-89.29719131-17.50681671
816,853,140.7135262,15.9074324,no stress,816-853-140.7135262-15.9074324
1004,1001,127.5513299,19.45021906,interruption,1004-1001-127.5513299-19.45021906
725,726,58.55058841,9.500486823,no stress,725-726-58.55058841-9.500486823
938,931,76.33044506,12.61449684,no stress,938-931-76.33044506-12.61449684
878,881,62.24213963,11.48192134,no stress,878-881-62.24213963-11.48192134
778,785,96.67712036,15.76247808,interruption,778-785-96.67712036-15.76247808
749,751,43.05127504,14.55512,interruption,749-751-43.05127504-14.55512
815,815,52.85108449,17.58092724,no stress,815-815-52.85108449-17.58092724
729,732,60.14010592,9.727632818,no stress,729-732-60.14010592-9.727632818
799,798,64.0192451,14.27686694,no stress,799-798-64.0192451-14.27686694
947,940,75.76541526,21.26277078,interruption,947-940-75.76541526-21.26277078
981,989,87.34460919,19.01729262,time pressure,981-989-87.34460919-19.01729262
763,777,92.04188968,13.38702216,no stress,763-777-92.04188968-13.38702216
643,612,128.3634037,17.65402711,no stress,643-612-128.3634037-17.65402711
822,808,109.1798179,13.18745592,no stress,822-808-109.1798179-13.18745592
791,793,50.05370426,13.01480867,no stress,791-793-50.05370426-13.01480867
856,857,50.93405771,14.0395352,no stress,856-857-50.93405771-14.0395352
1051,1033,192.8253174,19.11898333,interruption,1051-1033-192.8253174-19.11898333
665,660,47.17887051,9.106863906,no stress,665-660-47.17887051-9.106863906
724,720,139.9146758,16.9086631,no stress,724-720-139.9146758-16.9086631
808,813,52.49750927,13.80105088,interruption,808-813-52.49750927-13.80105088
844,848,86.1262505,14.34975308,time pressure,844-848-86.1262505-14.34975308
1001,917,393.4207949,15.31680102,interruption,1001-917-393.4207949-15.31680102
892,890,65.71361351,11.66292872,no stress,892-890-65.71361351-11.66292872
767,764,53.23232374,9.263034082,interruption,767-764-53.23232374-9.263034082
757,758,157.9196503,20.68303063,time pressure,757-758-157.9196503-20.68303063
824,833,88.37904779,19.34158434,interruption,824-833-88.37904779-19.34158434
914,916,86.47823788,22.57226269,interruption,914-916-86.47823788-22.57226269
903,910,74.33778271,11.07208393,no stress,903-910-74.33778271-11.07208393
871,847,115.6829379,11.49855118,no stress,871-847-115.6829379-11.49855118
695,688,48.31159844,11.13157642,no stress,695-688-48.31159844-11.13157642
638,638,121.1119687,18.24905349,no stress,638-638-121.1119687-18.24905349
1039,1047,96.16038588,20.23782749,interruption,1039-1047-96.16038588-20.23782749
941,955,91.24871456,12.86525628,interruption,941-955-91.24871456-12.86525628
996,1009,85.41565223,14.9395708,time pressure,996-1009-85.41565223-14.9395708
721,717,61.62116884,9.734029969,no stress,721-717-61.62116884-9.734029969
805,808,49.43140662,14.51233342,interruption,805-808-49.43140662-14.51233342
859,859,81.81629076,13.851368,interruption,859-859-81.81629076-13.851368
706,721,80.22108068,8.972042351,no stress,706-721-80.22108068-8.972042351
782,770,73.93801912,11.2691089,no stress,782-770-73.93801912-11.2691089
825,828,116.7001393,15.49705285,time pressure,825-828-116.7001393-15.49705285
722,719,51.62397334,9.616087845,no stress,722-719-51.62397334-9.616087845
773,787,87.35255094,13.42610523,interruption,773-787-87.35255094-13.42610523
795,806,101.4175985,13.77540172,interruption,795-806-101.4175985-13.77540172
935,916,128.48961,16.78962986,no stress,935-916-128.48961-16.78962986
719,718,58.39622028,9.583295973,no stress,719-718-58.39622028-9.583295973
1037,1041,101.1798069,21.53899791,no stress,1037-1041-101.1798069-21.53899791
662,665,159.521993,14.91806835,no stress,662-665-159.521993-14.91806835
728,726,52.71674035,9.509197334,no stress,728-726-52.71674035-9.509197334
761,756,83.98123895,23.59697985,interruption,761-756-83.98123895-23.59697985
816,816,51.934497,18.20039799,no stress,816-816-51.934497-18.20039799
1016,1019,88.65052823,21.21927511,no stress,1016-1019-88.65052823-21.21927511
795,778,147.2501538,13.90951003,no stress,795-778-147.2501538-13.90951003
691,687,42.3337862,9.63619073,no stress,691-687-42.3337862-9.63619073
852,854,73.60117975,16.55361315,interruption,852-854-73.60117975-16.55361315
927,914,201.9787503,16.95398,time pressure,927-914-201.9787503-16.95398
917,924,155.9042885,16.74895316,no stress,917-924-155.9042885-16.74895316
828,828,61.55815832,14.79857268,interruption,828-828-61.55815832-14.79857268
751,752,68.10999216,10.46787361,no stress,751-752-68.10999216-10.46787361
892,826,255.2041383,18.03758339,no stress,892-826-255.2041383-18.03758339
